Mean_Ax,Std_Ax,Var_Ax,Range_Ax,Mean_Ay,Std_Ay,Var_Ay,Range_Ay,Mean_Az,Std_Az,Var_Az,Range_Az,Mean_SVM,Std_SVM,Var_SVM,Range_SVM,Mean_SVM_Horizontal,Std_SVM_Horizontal,Var_SVM_Horizontal,Range_SVM_Horizontal,Mean_Angle_z_xy,Std_Angle_z_xy,Var_Angle_z_xy,Range_Angle_z_xy,label
0.048255208333333334,0.024485924929590452,0.0005995605196575392,0.25390625,-0.9446223958333333,0.09969461222343064,0.009939015706380207,0.45703125,0.12669270833333332,0.3260974634264663,0.1063395556531755,0.9375,1.0103430725194913,0.08004905751823035,0.006407851609556953,0.45697608122617406,0.3409113481640254,0.09365334547379252,0.008770949118433534,0.4959901647846455,1.4276208885122132,0.33428413431702997,0.11174588245608612,0.9055993488277299,0
0.04091145833333333,0.01575961469645699,0.00024836545538078317,0.1015625,-0.9710026041666666,0.06877411909975972,0.004729879457947935,0.375,0.09270833333333334,0.29734362995137853,0.08841323427266234,0.84375,1.0207739063279782,0.0650349497458005,0.004229544688438796,0.34998372074634176,0.2979380942031302,0.09950144405244876,0.00990053736852259,0.4905869427794539,1.4667053892548256,0.29307511199595293,0.08589302127144036,0.8593433183454786,0
0.04203125,0.019629924237889566,0.00038533392558528427,0.12109375,-0.974609375,0.07976788225258648,0.0063629150390625,0.375,0.01923177083333333,0.28485437787535955,0.08114201659475812,0.80078125,1.017321269643344,0.06833901202473114,0.004670220564516348,0.3248630912986262,0.2694469680075986,0.10405046580474,0.01082649943418337,0.4275531647338774,1.5449881937678425,0.28899796678314466,0.08351982480479159,0.8167519463355977,0
0.0391015625,0.024480112889469198,0.000599275927081156,0.1171875,-0.9632291666666667,0.08981924999790045,0.00806749767018534,0.44140625,-0.032252604166666664,0.32699385513308954,0.10692498129479995,0.8828125,1.019279428811664,0.08171746676533619,0.006677744374543825,0.3389659196731696,0.30887147159305645,0.1199222981400524,0.014381357591191616,0.477279935519613,1.5934926822532676,0.33131288229021444,0.10976822597144947,0.9432682380221715,0
0.048255208333333334,0.02856286520953721,0.0008158372689781911,0.203125,-0.9520572916666666,0.07765377938193085,0.00603010945229759,0.3359375,0.26165364583333334,0.15616095992382897,0.024386245404331715,0.7421875,1.0018300413497312,0.06844377517658838,0.004684550360423375,0.28138943113716886,0.3055164529143082,0.05076967703180122,0.0025775601059134044,0.3423459492082273,1.2951356662638682,0.1512531522181487,0.022877516055926462,0.7061771605142422,0
0.0280859375,0.025490341559809563,0.0006497575128357547,0.2109375,-0.9743489583333333,0.19108879779113377,0.03651492864126081,1.2421875,0.0714453125,0.26845144312730246,0.07206617731713132,0.94921875,1.0136264688343382,0.1918331409150322,0.0367999539533266,1.1835393487599202,0.25344444142716477,0.11907973237523699,0.014179982662558063,0.5620553211335886,1.4969358922461329,0.27577585540560745,0.07605232242469452,1.1688710154593211,0
0.025377604166666668,0.03098843148727569,0.0009602828860415793,0.2578125,-0.9870052083333334,0.18488549623603567,0.03418264671844516,1.125,0.11411458333333334,0.23914785010686837,0.05719169421073718,0.859375,1.0225787950372691,0.1852546612297915,0.03431928950736482,1.0935721336851165,0.25488378731765265,0.08173629834127863,0.006680822466534508,0.4789761279093286,1.4568160128542593,0.24818106756194191,0.061593842296185176,1.0141737835032432,0
0.036145833333333335,0.046460961171999646,0.002158620913026059,0.640625,-0.9745182291666666,0.10168574209749491,0.01033999014591825,0.82421875,0.23830729166666667,0.10263365455162561,0.010533667046622421,0.8671875,1.010446343706183,0.09883784146793058,0.009768918906039778,0.7593287521827887,0.263227006468275,0.038252941754931775,0.001463287552906203,0.3703963307274274,1.3249681271109213,0.09752245042593016,0.009510628337078006,0.8627831265758883,0
0.03264322916666667,0.03370052341807714,0.0011357252786523657,0.3515625,-0.9646484375,0.18538914150136446,0.03436913378661293,1.10546875,0.12778645833333332,0.25402403793916434,0.06452821185091799,0.9453125,1.007637618753339,0.18004353970226375,0.03241567618852062,1.092897272115577,0.2829028216931106,0.05306029410384701,0.002815394810386742,0.35240184792887913,1.446683691771664,0.27285497172165646,0.07444983559322595,1.1242217739825795,0
0.027447916666666666,0.009631543652746155,9.276663313475473e-05,0.06640625,-0.9436458333333333,0.05538635867335734,0.0030676487270937854,0.4296875,0.2725651041666667,0.06148914915155939,0.003780915463382717,0.421875,0.9856462263652531,0.030584480493317846,0.0009354104470461397,0.2637823899447854,0.2741886325094722,0.06114696177206201,0.0037389509339540127,0.4211540743376683,1.287532776592898,0.08138539688427024,0.006623582826010184,0.5499068487719335,0
0.03696614583333333,0.00913334252150647,8.341794561515818e-05,0.0859375,-0.9799088541666666,0.007031528217430122,4.9442389072516025e-05,0.0390625,0.19001302083333332,0.010170301239081853,0.00010343502729366986,0.0546875,0.9989392712707634,0.006986359525403875,4.880921941820146e-05,0.041963655821364076,0.19379258281906345,0.0101217834212992,0.00010245049962768731,0.051902784104305766,1.37940688787716,0.010253810081993628,0.00010514062119759415,0.053528140065090435,0
0.031172134551495017,0.008212049952240034,6.743776441808555e-05,0.0625,-0.9906821013289037,0.007093530883320019,5.031818039261489e-05,0.08984375,0.15041009136212624,0.010352772445298175,0.00010717989730412515,0.078125,1.00260687563811,0.007051959731624567,4.973013605645444e-05,0.08958935252787581,0.15381251251685288,0.01053636114601405,0.00011101490619923454,0.0878162381016386,1.4202012844974827,0.010368544052515766,0.00010750670576896008,0.07688251878282837,0
0.024462728405315614,0.0073504851260499885,5.4029631588282115e-05,0.0546875,-0.9585885589700996,0.008268463338747973,6.836748598421928e-05,0.06640625,0.24939005398671096,0.010847990157656735,0.00011767889046061739,0.0703125,0.990888094349481,0.00813216420338328,6.613209463078842e-05,0.06469258616528284,0.2506956347495929,0.01081895362290407,0.0001170497574945491,0.07147872518715528,1.3163626890983668,0.011080752556514637,0.00012278307721870567,0.07699821642338534,0
0.021088558970099668,0.008611958303891705,7.416582582796927e-05,0.0859375,-0.9829734219269103,0.00753831754143794,5.682623135555095e-05,0.08203125,0.17602782392026578,0.009860994383329666,9.723921022805924e-05,0.08203125,0.998916567007446,0.007786973866445927,6.063696199671184e-05,0.08977815922742094,0.17750010842607825,0.009766580964366691,9.53861037335298e-05,0.07467534265494577,1.3936581465336129,0.009697607676948258,9.40435946560058e-05,0.07920657473576975,0
0.03600260416666667,0.007670495142435377,5.883649573012471e-05,0.0625,-0.9869010416666667,0.0074738018929377675,5.585771473488015e-05,0.0625,0.16309895833333332,0.009583632010729063,9.18460025170708e-05,0.0546875,1.0010118046262355,0.00724690016658461,5.251756202444405e-05,0.05933248357274368,0.1672053242820721,0.009503606313224139,9.03185329567537e-05,0.05475124956446037,1.4071140380430074,0.009815373742704142,9.63415617089659e-05,0.05713687310231674,0
0.9367447916666667,0.15738294881287584,0.0247693925770363,0.65625,-0.24065104166666668,0.3316148181241409,0.10996838759950703,1.04296875,-0.15321614583333334,0.09973872743644935,0.009947813750642333,0.3203125,1.0501224172375012,0.018061582038901916,0.0003262207457479843,0.11379877301697117,0.9553300529994988,0.1516198959372498,0.022988592844022465,0.6570045529741744,1.7171826818327371,0.09486845446617939,0.009000023652801552,0.2968487661682717,0
0.040762562292358806,0.02980034978858719,0.0008880608475221486,0.171875,-0.9985724667774086,0.009009251860294833,8.116661908222591e-05,0.05859375,0.10781769102990033,0.019187282987232348,0.0003681518284321359,0.13671875,1.0058286609537812,0.008666191734649942,7.510287918171495e-05,0.06346297889380559,0.11951626579605387,0.01596839212605706,0.0002549895470915211,0.09428213012120198,1.463331808981456,0.019447701825481375,0.0003782131062928316,0.13799341295210565,0
0.04514898255813953,0.03837297190797062,0.0014724849730499026,0.2265625,-0.9974174626245847,0.0083519340420881,6.975480224339008e-05,0.0703125,0.11664244186046512,0.018062115248980166,0.0003262400072674419,0.12109375,1.0061155254885945,0.008920232676517209,7.957055100320537e-05,0.08087580897963642,0.13047677708131222,0.020342676660254754,0.00041382449370367346,0.1292932953328349,1.4545409896263195,0.018157128246088113,0.0003296813061448908,0.1229598243584007,0
-0.8048307291666666,0.25168580612713953,0.06334574500586808,0.8046875,-0.4801432291666667,0.3133456658180568,0.09818550628696132,0.890625,-0.08057291666666666,0.0755426672153404,0.005706694570007665,0.390625,1.025066916809295,0.026507778856331318,0.0007026623398961657,0.16634163573623195,0.8130792127980688,0.24935157917595524,0.06217621003754267,0.8063180958115875,1.6488677392202506,0.07281004657502237,0.005301302882256925,0.3630331356780594,0
-0.7963020833333333,0.29250002102955885,0.08555626230229238,1.02734375,-0.43766927083333335,0.3348633212387898,0.11213344391107292,0.98828125,0.018971354166666666,0.06942830157048155,0.004820289058961731,0.33203125,1.0133371748101758,0.03158112557363112,0.0009973674924974578,0.19098749429152773,0.8034090325369961,0.2816568445613137,0.07933057808823603,0.9167277928109974,1.5510613366183061,0.06822906419711096,0.0046552052012134885,0.3167508101307168,0
0.5706119791666666,0.44828010101753896,0.2009550489682949,1.15234375,-0.5661588541666667,0.4616824422295231,0.2131506774630169,1.2265625,-0.03184895833333334,0.11073756053097764,0.012262807312351937,0.51953125,1.034796230458494,0.036008663860959,0.001296623873051535,0.23575447009284334,0.5887813443884594,0.43943112226220854,0.19309971121262406,1.125170030366337,1.6001892818479138,0.10482211072100295,0.010987674896006201,0.4631163261914484,0
0.8691666666666666,0.3158758097665711,0.099777527195687,1.25390625,-0.25686197916666664,0.39063252740622145,0.15259377146777234,1.45703125,-0.12662760416666666,0.12642304490392847,0.015982786282780714,0.58203125,1.0500874619612228,0.04739940396349834,0.0022467034960949026,0.38326806708948535,0.8905466045921628,0.3067573999200286,0.09410010240569636,1.2114802205739599,1.6913331212792517,0.12019578993435213,0.014447027917942905,0.553064300365276,0
0.08195338455149502,0.04574699661523058,0.0020927876993139184,0.2890625,-1.018155627076412,0.01860932347463468,0.0003463069201835894,0.15625,-0.04592763704318937,0.03381354911229666,0.0011433561035696983,0.171875,1.0240332175919107,0.0198598726146056,0.0003944145402683614,0.1376940271680439,0.10313778952129093,0.03766173474783918,0.001418406264216597,0.24289421450577753,1.615534147984146,0.03277577148222928,0.0010742511962553141,0.16667344320754585,0
-0.8391276041666667,0.3182954225713186,0.10131197602985428,1.33984375,-0.35381510416666667,0.3206603682592728,0.10282307177217245,1.1875,-0.0720703125,0.13895890233624544,0.019309576538494203,0.73828125,1.0268849972876772,0.05225425261227148,0.002730506916067081,0.368773081331901,0.8572236692891494,0.30827439817551117,0.0950331045704736,1.190585896674092,1.638588195830571,0.12653202472288375,0.016010353280472463,0.6624969073940123,0
-0.8538541666666667,0.2713271806488541,0.0736184389588559,1.08984375,-0.3873828125,0.2729310970453081,0.07449138373435539,0.95703125,-0.08397135416666666,0.1468633174536708,0.02156883401349768,0.73046875,1.0257871204744033,0.055386278031547165,0.003067639794187844,0.42270409056085667,0.8706143480265378,0.2706713417502239,0.0732629752448665,1.1448381239801133,1.6496722639600454,0.13468906021463797,0.018141142941502375,0.6520614719881417,0
0.025591777408637873,0.21394490618723713,0.0457724228834657,1.03515625,-0.1720826411960133,0.06531235573557272,0.0042657038117299975,0.4453125,0.846734842192691,0.06984445365004247,0.004878247705672931,0.625,0.8929575130826616,0.06784813072385622,0.004603368842721483,0.6987368321443096,0.8741186991679691,0.06345948981395118,0.004027106847446973,0.6450915628420215,0.29104135604568093,0.13692994118910173,0.018749808794050863,0.6009276472931683,0
-0.506796875,0.5363236533091237,0.2876430610988451,1.46484375,-0.09356770833333333,0.08326567455915625,0.006933172559791319,0.3671875,0.4736458333333333,0.34965973103565373,0.12226192750792572,1.0703125,0.9484199515307971,0.07685276820524285,0.005906347980808787,0.4578839741975317,0.93990860825749,0.07946662524041245,0.006314944527100157,0.4398105031652412,0.9192577155046365,0.5307953862264396,0.28174374203927527,1.4820991391685525,0
-1.0223697916666667,0.015751193133734916,0.0002481000851362179,0.14453125,0.04388020833333333,0.02070652228205091,0.00042876006501707076,0.14453125,-0.0519921875,0.0467890064838959,0.0021892111277500522,0.328125,1.0259102951544707,0.015297555710039103,0.00023401521070174995,0.13432491082705933,1.0247613309736827,0.01540685216975358,0.00023737109378064056,0.13591529745331266,1.6213154447753373,0.04606829737424076,0.002122288022961478,0.3197407145854465,0
1.0012239583333333,0.05989171128453263,0.003587017080589813,0.30859375,0.12412760416666667,0.05111232594459314,0.002612469863466329,0.234375,0.07950520833333333,0.15623310466417228,0.02440878299300621,0.61328125,1.026667854018099,0.02529124477567348,0.0006396470623030311,0.13088472340436186,1.0179270937448897,0.022339852646837983,0.000499069016282434,0.12648716560399942,1.4870843013330564,0.16739999564417127,0.028022758541668556,0.663670707358313,0
0.09507371262458472,0.23908839507934798,0.057163260661618386,1.01953125,-0.09076515780730897,0.106472904129388,0.011336479313745847,0.91796875,0.8466180440199336,0.12514939346187393,0.01566237068387493,1.23828125,0.8959639336867494,0.12337397447708943,0.015221137578273517,1.2775880297202535,0.8860041899435096,0.11587057018953716,0.013425989036048455,1.2148534469383523,0.24375646825987615,0.21913591918066966,0.04802055107515698,0.974846315086316,0
0.01152408637873754,0.009172765818239548,8.413963275626384e-05,0.0703125,-1.0217763704318936,0.007539393432099793,5.684245332398949e-05,0.0625,-0.09179038621262459,0.009807849261525227,9.619390713680094e-05,0.06640625,1.026042910174462,0.0075998117681760425,5.7757138911707064e-05,0.06326699420392068,0.092968819161482,0.009753394228622847,9.512869897893346e-05,0.06195362017875286,1.6603779890617447,0.009536146202415415,9.093808439384193e-05,0.06482110154325094,0
0.03266455564784053,0.027283721533804452,0.0007444014607341847,0.171875,-0.9882682724252492,0.05373188354726444,0.0028871153095367873,0.3203125,-0.07068884966777408,0.14389220455387933,0.02070496653137545,0.5078125,1.0020572152919172,0.05370862937388725,0.002884616869221584,0.3386070810072892,0.11490420164511683,0.11952607304038901,0.014286482136456407,0.42095523027061077,1.6423157043951597,0.14318747684331862,0.020502653524755905,0.49105729323595804,0
0.037115863787375414,0.007367706552593846,5.4283099845134285e-05,0.0546875,-1.020829007475083,0.00696867923403129,4.856249026681893e-05,0.046875,-0.10655886627906977,0.010429414740539572,0.0001087726918301841,0.0703125,1.0271245295712734,0.007108141351223402,5.052567346897205e-05,0.045475165167917275,0.11313993892276959,0.0097242883930229,9.456178475067989e-05,0.06475616358028836,1.6747244965665173,0.01009928208241709,0.00010199549858023085,0.06980455227576754,0
0.012289763289036545,0.010706185186174211,0.00011462240124065613,0.0703125,-1.020829007475083,0.010297439604204319,0.00010603726240223559,0.08203125,-0.11795317691029901,0.016361911838603197,0.0002677121590142234,0.125,1.027874651686868,0.010802321366739028,0.00011669014691030655,0.0844975352299997,0.11908812618507597,0.016246528295937077,0.00026394968167068407,0.12524355851130295,1.6857631068056462,0.015649355894827684,0.00024490233992297797,0.12119827432109864,0
0.015534156976744186,0.016145051869060414,0.00026066269985465117,0.12890625,-1.0127699335548173,0.02878917968532455,0.0008288168669539036,0.1796875,-0.14786648671096345,0.029988848929140693,0.0008993310600948228,0.203125,1.024301504657,0.02448200022078957,0.0005993683348107405,0.15915559885555353,0.14960630078298914,0.029712550549755093,0.0008828356601717517,0.20103790658537346,1.7162758384709447,0.033662457890815414,0.001133161071250921,0.21239449932273358,0
-0.041171875,0.010309059138894414,0.00010627670032922243,0.07421875,-0.894140625,0.01282093808628746,0.00016437645341241638,0.078125,-0.5861197916666666,0.018437645405252084,0.00033994676808981326,0.10546875,1.0701576693677326,0.009508913190499452,9.041943006445447e-05,0.06135632442618344,0.5876501922134966,0.018565290807485556,0.0003446700227665077,0.10518209474859819,2.1504965619111482,0.01893272394154022,0.00035844803584657027,0.09688147144646786,0
-0.03015625,0.0165025813989893,0.00027233519283026756,0.1171875,-0.9457291666666666,0.04204890279617507,0.0017681102263621797,0.1484375,-0.45515625,0.1466720561197827,0.021512692046404686,0.44921875,1.0609125933013375,0.020512604677714093,0.0004207669506641781,0.09429288260933855,0.4566364922708376,0.14609339479647368,0.02134328000315832,0.4450455653649365,2.016309592899379,0.14456242701780816,0.02089829530527911,0.445693856637956,0
-0.01581966362126246,0.01791808483813715,0.00032105776426668046,0.125,-1.0030497300664452,0.02536710473035603,0.0006434900024008514,0.1171875,-0.24735257475083056,0.13306687895219355,0.017706794274077727,0.38671875,1.0419620240062872,0.02164085057979794,0.00046832641381714074,0.09048609082238435,0.24868377617303605,0.132726872277206,0.017616422624489758,0.3871023324329912,1.8105912426821769,0.12787060929420957,0.016350892721272395,0.3732875068413535,0
-0.022593957641196014,0.0092079392803208,8.478614579007474e-05,0.05859375,-1.018609842192691,0.009337633028169605,8.719139056876387e-05,0.06640625,-0.1576515780730897,0.01503652435534503,0.00022609706468888427,0.0859375,1.031135267638898,0.009360588998479774,8.762062639846059e-05,0.06408682267499288,0.1595483422943654,0.014812588699023995,0.00021941278396645335,0.08341810280304181,1.7242901140523867,0.014558500041031052,0.00021194992344470114,0.08611160879070257,0
-0.014713541666666666,0.010137205044615065,0.00010276292611656914,0.08203125,-0.9641927083333334,0.01487141154645811,0.00022115888138412763,0.09375,-0.44796875,0.03038330974529594,0.0009231455110785952,0.2109375,1.0638243853480147,0.00899585492862169,8.092540589680713e-05,0.05925400557517713,0.44832384342529885,0.030393893128558953,0.0009237887395102632,0.210944136341855,2.0056433217701577,0.030698340443694672,0.0009423881059969799,0.20681338498753465,0
-0.009720203488372093,0.008066222765535683,6.506394970324614e-05,0.07421875,-0.977328176910299,0.008472857100867653,7.178930745172341e-05,0.0703125,-0.18412583056478404,0.01448549177501795,0.00020982947196411268,0.109375,0.9947083830884831,0.008255860659427627,6.815923522788479e-05,0.05749082520984172,0.18455047680840042,0.014581215757807856,0.00021261185297574416,0.11244754362906417,1.7569895376679123,0.014688685168441127,0.00021575747197758233,0.11945558316147853,0
-0.004921875,0.007592937921949597,5.7652706286580256e-05,0.06640625,-0.8661458333333333,0.007656344205162932,5.8619606587932e-05,0.07421875,0.35859375,0.010218267205771493,0.00010441298468854516,0.09765625,0.9375303771723581,0.008905780631808686,7.931292866189871e-05,0.10213443905912445,0.35870726784617785,0.010230971026294939,0.00010467276814088651,0.09808852106204674,1.1783227420403521,0.009732370920984001,9.471904374361498e-05,0.08256475932413232,0
-0.05135226328903655,0.008334049772808905,6.945638561565615e-05,0.09375,-0.978405315614618,0.007671282167118831,5.8848570087555386e-05,0.06640625,-0.18861607142857142,0.010224700648342439,0.00010454450334821429,0.08203125,0.9978314362448933,0.00739739698817226,5.4721482200620016e-05,0.05119000530293427,0.19567874453059036,0.009831083099042001,9.665019490026927e-05,0.08014237836398008,1.7609793404677896,0.010419166625992413,0.00010855903318019412,0.0952025052965284,0
-0.021296200166112958,0.01001136514155329,0.00010022743199750831,0.06640625,-0.9780289659468439,0.008343229617048475,6.960948044279486e-05,0.10546875,-0.19674003322259137,0.012560483277962513,0.0001577657401759759,0.0703125,0.9979750929196243,0.008561468694180237,7.329874620142826e-05,0.106961929265868,0.1981254246882518,0.012812742143467315,0.0001641663612349834,0.07070689980901124,1.7692329480563742,0.012408636720061445,0.00015397426525045726,0.07171756290685494,0
-0.022671823089700997,0.007659422227425082,5.8666748857973404e-05,0.046875,-0.9769518272425249,0.0066788497235094335,4.4607033629222035e-05,0.046875,-0.20854962624584716,0.010044258329049264,0.00010088712538067553,0.09765625,0.9993006728561229,0.0066048249793223875,4.362371300748098e-05,0.04249523846399694,0.20991449322346928,0.010110743006660611,0.00010222712414673647,0.09928183627121717,1.7810431415747587,0.010054056566565602,0.00010108405344370092,0.1017557666468234,0
-0.0017317708333333334,0.11303434267153602,0.012776762623186227,0.625,-1.0205208333333333,0.1266867334422632,0.016049528430271045,0.78125,-0.078515625,0.13296284740916464,0.0176791187911528,0.546875,1.038200983790246,0.12717505409248278,0.016173494383425923,0.7788069197739029,0.16748596946868397,0.09218917354648205,0.008498843719183387,0.3834174138311716,1.6469608564941642,0.13234920750862342,0.017516312728160663,0.5896771411518489,0
0.008928571428571428,0.12006947277476783,0.014416678292410714,0.73828125,-1.0144699958471761,0.1455098983326069,0.021173130512765603,0.88671875,-0.06686046511627906,0.149910952136877,0.02247329357058503,0.73046875,1.0347804213981693,0.1444590778321215,0.02086842516810694,0.8381298509123084,0.16981060707845536,0.11190808177392295,0.012523418766319024,0.49912331763818824,1.6358107361794463,0.15110028830373592,0.02283129712547212,0.7823743100184157,0
0.010044642857142858,0.09088552326368425,0.00826017833891369,0.49609375,-1.0239046926910298,0.10400794247160204,0.010817652097176078,0.51171875,-0.09712416943521594,0.13291574863907976,0.01766659623628703,0.57421875,1.0411291202981898,0.10306608060794041,0.01062261697188247,0.51543253251205,0.16562585375620223,0.08927032280490371,0.007969190533691712,0.3867116491654549,1.6640105065542352,0.13006294094639104,0.016916368607624403,0.5806573178495591,0
0.003971137873754153,0.1096158334733404,0.012015630948055094,0.55859375,-1.0205435008305648,0.125712040065324,0.015803517017385624,0.7109375,-0.10753218438538206,0.14479652772937404,0.020966034442483388,0.6640625,1.0422314349345472,0.1245643134697742,0.015516268190196171,0.7337822502479573,0.18433865402924016,0.10249484852135447,0.0105051939734154,0.461153952999634,1.6747915681369243,0.14284315943309792,0.02040416819682943,0.6963162381492287,0
0.032526041666666665,0.12629240544355716,0.01594977167271983,0.65625,-1.0170052083333334,0.12931644180493598,0.016722742121089394,0.83984375,-0.12559895833333334,0.14544217051336064,0.021153424963637472,0.64453125,1.0428439116857986,0.13158055248454695,0.017313441792138614,0.8709266338319147,0.20056766223496492,0.11675020027808884,0.013630609264973857,0.49041020075991326,1.6895379491655087,0.14133362363329444,0.019975193169317722,0.704951514349806,0
-0.0035807291666666665,0.09456000795874216,0.008941595105157381,1.1875,-1.0147786458333334,0.5565721435656603,0.309772550993274,3.4140625,-0.22927083333333334,0.1519457356644982,0.02308750658662556,1.33984375,1.0689446218790162,0.5303876406692334,0.2813110493746758,3.1741316768888224,0.2533141107351827,0.1428293973585717,0.02040023674981277,1.0501832553164747,1.8124634441986502,0.2102513949893944,0.044205649094986345,2.116776525485143,0
0.0125390625,0.07697794332230876,0.005925603758132578,0.9921875,-1.0180338541666667,0.48896095650274235,0.2390828169840767,2.93359375,-0.20598958333333334,0.10190828495704364,0.010385298542886006,0.8515625,1.0569716248446919,0.46589568060277325,0.2170587852043213,2.8266822254580095,0.2175715864777689,0.10745493220865976,0.011546562455967664,0.8021264331754793,1.8278934516843568,0.23069957610671638,0.053222294415818626,1.4337068750083843,0
0.016223958333333333,0.0868645091696861,0.007545442953290482,1.04296875,-1.013828125,0.44940147330760055,0.201961684211042,2.78125,-0.23611979166666666,0.14216508540188327,0.020210911507324767,1.90234375,1.058574218987517,0.4391800371177986,0.19287910500279098,2.8230984832393657,0.25469585459034616,0.13737734976472474,0.01887253622837952,1.39040326842081,1.8450119115508126,0.2200004642167409,0.048400204255581496,1.5788439691604694,0
0.00020764119601328904,0.007887496484468138,6.221260079249723e-05,0.0703125,-1.0174418604651163,0.0069471376701762426,4.826272180838179e-05,0.05078125,-0.19143220514950166,0.008705437559081397,7.578464309506507e-05,0.07421875,1.0353599705882748,0.007057595613144745,4.980965583867995e-05,0.053676192400491374,0.19159394733249993,0.008711056851421883,7.588251146870413e-05,0.07484070855630426,1.7567609002133477,0.00832276550427164,6.926842563909395e-05,0.06650407800637326,0
